factor,ICIR,positive_ic_ratio,is_timeseries,stability_score
f_ts_贵金_wti_rank_x_hurst_value_rank,,,True,
f_ts_贵金_wti_rank_x_pv_wad_rank,,,True,
f_ts_贵金_wti_rank_x_ma10_rank,,,True,
f_ts_贵金_wti_rank_x_hurst_strength_rank,,,True,
f_ts_贵金_wti_rank_x_kc_breakout_rank,,,True,
f_ts_贵金_wti_rank_x_pv_oi_efficiency_rank,,,True,
f_ts_贵金_wti_rank_x_kc_squeeze_rank,,,True,
f_ts_贵金_env_weight_rank_x_mfi_index_rank,,,True,
f_ts_贵金_env_weight_rank_x_hurst_value_rank,,,True,
f_ts_贵金_env_weight_rank_x_pv_wad_rank,,,True,
f_ts_贵金_wti_vol_norm,,,True,
f_ts_贵金_t_season_winter_vol_norm,,,True,
f_ts_贵金_t_is_pre_cny_vol_norm,,,True,
f_ts_贵金_us10y_vol_norm,,,True,
f_ts_贵金_us10y_raw_x_volnorm,,,True,
f_ts_贵金_t_trading_days_to_month_end_vol_norm,,,True,
f_ts_贵金_t_trading_days_to_month_end_raw_x_volnorm,,,True,
f_ts_贵金_t_season_autumn_vol_norm,,,True,
f_ts_贵金_t_season_spring_vol_norm,,,True,
f_ts_贵金_t_trading_week_bucket_vol_norm,,,True,
f_ts_贵金_t_days_from_month_start_vol_norm,,,True,
f_ts_贵金_t_days_from_month_start_raw_x_volnorm,,,True,
f_ts_贵金_t_is_post_cny_vol_norm,,,True,
f_ts_贵金_vix_vol_norm,,,True,
f_ts_贵金_env_weight_vol_norm,,,True,
f_ts_贵金_env_weight_raw_x_volnorm,,,True,
f_ts_贵金_mfi_index_vol_norm,,,True,
f_ts_贵金_mfi_index_raw_x_volnorm,,,True,
f_ts_贵金_hurst_value_vol_norm,,,True,
f_ts_贵金_hurst_value_raw_x_volnorm,,,True,
f_软商_t_season_winter_div_wti,,,False,
f_软商_wti_logx_dxy,,,False,
f_软商_wti_x_us10y,,,False,
f_软商_wti_x_t_trading_days_to_month_end,,,False,
f_软商_dxy_sq,,,False,
f_软商_dxy_x_t_is_pre_cny,,,False,
f_软商_dxy_div_t_is_pre_cny,,,False,
f_软商_dxy_x_us10y,,,False,
f_软商_us10y_sq,,,False,
f_软商_wti_rank_x_wti_rank,,,False,
f_软商_wti_rank_x_t_trading_days_to_month_end_rank,,,False,
f_软商_wti_rank_x_t_trading_week_bucket_rank,,,False,
f_软商_wti_rank_x_env_weight_rank,,,False,
f_软商_wti_rank_x_mfi_index_rank,,,False,
f_软商_wti_rank_x_hurst_value_rank,,,False,
f_软商_wti_rank_x_pv_wad_rank,,,False,
f_软商_wti_rank_x_ma10_rank,,,False,
f_软商_wti_rank_x_hurst_strength_rank,,,False,
f_软商_wti_rank_x_kc_breakout_rank,,,False,
f_软商_wti_rank_x_pv_oi_efficiency_rank,,,False,
f_软商_wti_rank_x_kc_squeeze_rank,,,False,
f_软商_wti_rank_x_vol_wsr_rank,,,False,
f_软商_t_trading_days_to_month_end_rank_x_t_trading_week_bucket_rank,,,False,
f_软商_env_weight_rank_x_mfi_index_rank,,,False,
f_软商_env_weight_rank_x_hurst_value_rank,,,False,
f_软商_env_weight_rank_x_pv_wad_rank,,,False,
f_软商_env_weight_rank_x_ma10_rank,,,False,
f_软商_env_weight_rank_x_hurst_strength_rank,,,False,
f_软商_wti_vol_norm,,,False,
f_软商_wti_raw_x_volnorm,,,False,
f_软商_t_is_pre_cny_vol_norm,,,False,
f_软商_us10y_vol_norm,,,False,
f_软商_t_trading_days_to_month_end_vol_norm,,,False,
f_软商_t_trading_days_to_month_end_raw_x_volnorm,,,False,
f_软商_t_days_to_month_end_raw_x_volnorm,,,False,
f_软商_t_season_spring_vol_norm,,,False,
f_软商_t_trading_week_bucket_vol_norm,,,False,
f_软商_t_trading_week_bucket_raw_x_volnorm,,,False,
f_软商_t_days_from_month_start_raw_x_volnorm,,,False,
f_软商_t_is_post_cny_vol_norm,,,False,
f_软商_vix_vol_norm,,,False,
f_软商_env_weight_vol_norm,,,False,
f_软商_env_weight_raw_x_volnorm,,,False,
f_软商_mfi_index_raw_x_volnorm,,,False,
f_软商_hurst_value_vol_norm,,,False,
f_软商_hurst_value_raw_x_volnorm,,,False,
f_软商_t_is_roll_window_vol_norm,,,False,
f_软商_pv_wad_vol_norm,,,False,
f_金融_t_season_winter_div_wti,,,False,
f_金融_wti_logx_dxy,,,False,
f_金融_wti_x_us10y,,,False,
f_金融_wti_x_t_trading_days_to_month_end,,,False,
f_金融_dxy_sq,,,False,
f_金融_dxy_x_t_is_pre_cny,,,False,
f_金融_dxy_div_t_is_pre_cny,,,False,
f_金融_dxy_x_us10y,,,False,
f_金融_us10y_sq,,,False,
f_金融_wti_rank_x_wti_rank,,,False,
f_金融_wti_rank_x_env_weight_rank,,,False,
f_金融_wti_rank_x_mfi_index_rank,,,False,
f_金融_wti_rank_x_hurst_value_rank,,,False,
f_金融_wti_rank_x_pv_wad_rank,,,False,
f_金融_wti_rank_x_ma10_rank,,,False,
f_金融_wti_rank_x_hurst_strength_rank,,,False,
f_金融_wti_rank_x_kc_breakout_rank,,,False,
f_金融_wti_rank_x_pv_oi_efficiency_rank,,,False,
f_金融_wti_rank_x_kc_squeeze_rank,,,False,
f_金融_t_trading_week_bucket_rank_x_t_trading_week_bucket_rank,,,False,
f_金融_env_weight_rank_x_mfi_index_rank,,,False,
f_金融_env_weight_rank_x_hurst_value_rank,,,False,
f_金融_env_weight_rank_x_pv_wad_rank,,,False,
f_金融_env_weight_rank_x_ma10_rank,,,False,
f_金融_env_weight_rank_x_hurst_strength_rank,,,False,
f_金融_env_weight_rank_x_kc_breakout_rank,,,False,
f_金融_env_weight_rank_x_pv_oi_efficiency_rank,,,False,
f_金融_env_weight_rank_x_kc_squeeze_rank,,,False,
f_金融_wti_vol_norm,,,False,
f_金融_t_season_winter_vol_norm,,,False,
f_金融_t_is_pre_cny_vol_norm,,,False,
f_金融_us10y_vol_norm,,,False,
f_金融_us10y_raw_x_volnorm,,,False,
f_金融_t_trading_days_to_month_end_vol_norm,,,False,
f_金融_t_trading_days_to_month_end_raw_x_volnorm,,,False,
f_金融_t_days_to_month_end_raw_x_volnorm,,,False,
f_金融_t_season_autumn_vol_norm,,,False,
f_金融_t_season_spring_vol_norm,,,False,
f_金融_t_trading_week_bucket_vol_norm,,,False,
f_金融_t_trading_week_bucket_raw_x_volnorm,,,False,
f_金融_t_days_from_month_start_vol_norm,,,False,
f_金融_t_days_from_month_start_raw_x_volnorm,,,False,
f_金融_t_is_post_cny_vol_norm,,,False,
f_金融_vix_vol_norm,,,False,
f_金融_env_weight_vol_norm,,,False,
f_金融_env_weight_raw_x_volnorm,,,False,
f_金融_mfi_index_vol_norm,,,False,
f_金融_mfi_index_raw_x_volnorm,,,False,
f_黑色_t_season_winter_div_wti,,,False,
f_黑色_wti_logx_dxy,,,False,
f_黑色_wti_x_us10y,,,False,
f_黑色_wti_x_t_trading_days_to_month_end,,,False,
f_黑色_dxy_sq,,,False,
f_黑色_dxy_x_t_is_pre_cny,,,False,
f_黑色_dxy_div_t_is_pre_cny,,,False,
f_黑色_dxy_x_us10y,,,False,
f_黑色_us10y_sq,,,False,
f_黑色_wti_rank_x_wti_rank,,,False,
f_黑色_wti_rank_x_t_trading_week_bucket_rank,,,False,
f_黑色_wti_rank_x_env_weight_rank,0.05180381781642949,0.5354245538128718,False,0.02773703604016506
f_黑色_wti_rank_x_mfi_index_rank,-0.060682730209055236,0.4739454094292804,False,0.028760301414217246
f_黑色_wti_rank_x_hurst_value_rank,-0.054861218295995,0.4847071021254536,False,0.026591622139323652
f_黑色_wti_rank_x_pv_wad_rank,-0.04236284871459406,0.47952639368524913,False,0.02031410407034308
f_黑色_wti_rank_x_hurst_strength_rank,-0.0024246500685872804,0.4924831518921721,False,0.0011940993080134352
f_黑色_wti_rank_x_kc_breakout_rank,-0.08745330848173428,0.46454545454545454,False,0.04062603694015111
f_黑色_wti_rank_x_pv_oi_efficiency_rank,-0.01001231569077882,0.4982698961937716,False,0.004988835499903634
f_黑色_wti_rank_x_kc_squeeze_rank,-0.007149680738368611,0.5088841506751954,False,0.003638359210143515
f_黑色_wti_rank_x_vol_wsr_rank,-0.03690307075557553,0.4832347140039448,False,0.01783284484243788
f_黑色_t_trading_week_bucket_rank_x_t_trading_week_bucket_rank,,,False,
f_黑色_env_weight_rank_x_mfi_index_rank,-0.006381537405814704,0.5045970795024337,False,0.003220105137709637
f_黑色_env_weight_rank_x_hurst_value_rank,-0.003077001636740412,0.5121687398593835,False,0.0015759440508345973
f_黑色_env_weight_rank_x_pv_wad_rank,0.026472015379586614,0.5251487290427258,False,0.0139017452317894
f_黑色_env_weight_rank_x_ma10_rank,-0.037183251309987134,0.5008112493239589,False,0.01862179054248139
f_黑色_env_weight_rank_x_hurst_strength_rank,0.044845604619812296,0.5273120605732828,False,0.023647628179727955
f_黑色_env_weight_rank_x_kc_breakout_rank,0.033931343453472325,0.5229853975121688,False,0.01774559714413615
f_黑色_env_weight_rank_x_pv_oi_efficiency_rank,0.05226279426633014,0.5294753921038399,False,0.027671863486607464
f_黑色_wti_vol_norm,,,False,
f_黑色_wti_raw_x_volnorm,,,False,
f_黑色_t_is_pre_cny_vol_norm,,,False,
f_黑色_us10y_vol_norm,,,False,
f_黑色_t_trading_days_to_month_end_vol_norm,-0.010156153216141545,0.48961257720381807,False,0.004972580350631907
f_黑色_t_trading_days_to_month_end_raw_x_volnorm,0.005946389760195213,0.5016501650165016,False,0.0029830074044543643
f_黑色_t_days_to_month_end_vol_norm,-0.013122861710652776,0.49624463519313305,False,0.006512149722292821
f_黑色_t_days_to_month_end_raw_x_volnorm,-0.05430811941747974,0.4753521126760563,False,0.025815479300562553
f_黑色_t_trading_week_bucket_vol_norm,0.004144835253575151,0.4939121228163049,False,0.0020471843788171604
f_黑色_t_trading_week_bucket_raw_x_volnorm,-0.0033612665149176106,0.4834801762114537,False,0.0016251057269260254
f_黑色_t_days_from_month_start_vol_norm,-0.01698180872591432,0.48923959827833574,False,0.008308173279105859
f_黑色_t_days_from_month_start_raw_x_volnorm,-0.0330996684643938,0.47317073170731705,False,0.01566179434656682
f_黑色_t_is_post_cny_vol_norm,,,False,
f_黑色_vix_vol_norm,-0.025635812341613096,0.4863013698630137,False,0.012466730659277602
f_黑色_env_weight_vol_norm,0.0343690807517118,0.530735455543359,False,0.018240889729366255
f_黑色_env_weight_raw_x_volnorm,0.04382864887115761,0.5395449620801733,False,0.023647526693213964
f_黑色_mfi_index_raw_x_volnorm,-0.0278675774281235,0.49055666003976145,False,0.01367062570653971
f_黑色_hurst_value_vol_norm,-0.05049058322006882,0.4766355140186916,False,0.02406560508620103
f_黑色_hurst_value_raw_x_volnorm,-0.059031388728834025,0.4797507788161994,False,0.028320354717259938
f_黑色_t_is_roll_window_vol_norm,0.06864930124119692,0.536,False,0.03679602546528155
