factor,ICIR,is_timeseries
f_能源_kc_width_raw_x_volnorm,,False
f_能源_ma5_vol_norm,,False
f_能源_ma5_raw_x_volnorm,,False
f_能源_mfi_index_vol_norm,,False
f_能源_mfi_index_raw_x_volnorm,,False
f_能源_momentum_5_vol_norm,,False
f_ts_航运_bias_diff_div_bias_diff,,True
f_ts_航运_bias_diff_x_f_relative_rsi_diff,,True
f_ts_航运_bias_diff_logx_hurst_signal_long,,True
f_ts_航运_bias_diff_x_hurst_strength,,True
f_ts_航运_f_relative_rsi_diff_sq,,True
f_ts_航运_f_relative_rsi_diff_x_f_relative_rsi_diff,,True
f_ts_航运_f_relative_rsi_diff_div_f_relative_rsi_diff,,True
f_ts_航运_f_relative_rsi_diff_x_hurst_signal_long,,True
f_ts_航运_f_relative_rsi_diff_cube,,True
f_ts_航运_bias_diff_vol_norm,,True
f_ts_航运_bias_diff_raw_x_volnorm,,True
f_ts_航运_f_relative_rsi_diff_vol_norm,,True
f_ts_航运_f_relative_rsi_diff_raw_x_volnorm,,True
f_ts_航运_hurst_signal_long_vol_norm,,True
f_ts_航运_hurst_signal_long_raw_x_volnorm,,True
f_ts_航运_hurst_signal_short_vol_norm,,True
f_ts_航运_hurst_signal_short_raw_x_volnorm,,True
f_ts_航运_hurst_strength_vol_norm,,True
f_ts_航运_hurst_strength_raw_x_volnorm,,True
f_ts_航运_hurst_value_vol_norm,,True
f_ts_航运_hurst_value_raw_x_volnorm,,True
f_ts_航运_kc_width_raw_x_volnorm,,True
f_ts_航运_kc_width_vol_norm,,True
f_ts_航运_ma5_vol_norm,,True
f_ts_航运_ma5_raw_x_volnorm,,True
f_ts_航运_mfi_index_vol_norm,,True
f_ts_航运_mfi_index_raw_x_volnorm,,True
f_ts_航运_momentum_5_vol_norm,,True
f_ts_贵金_bias_diff_x_bias_diff,,True
f_ts_贵金_bias_diff_div_bias_diff,,True
f_ts_贵金_bias_diff_x_f_relative_rsi_diff,,True
f_ts_贵金_bias_diff_logx_f_relative_rsi_diff,,True
f_ts_贵金_bias_diff_cube,,True
