trade_date,基准_全市场平均,精选全板块多空对冲策略,最优因子暴露组(G4),最差因子暴露组(G0)
2024-11-20,0.8117678,514236.44,12.650204,8.517399e-06
2024-11-21,0.7851027,525772.56,12.283051,8.079119e-06
2024-11-22,0.7741449,539642.94,12.2202015,7.824646e-06
2024-11-25,0.76118743,555056.1,12.104368,7.526991e-06
2024-11-26,0.75221336,570642.56,12.149363,7.343606e-06
2024-11-27,0.7410094,593421.4,12.147075,7.049083e-06
2024-11-28,0.73057836,613787.94,12.05948,6.7563215e-06
2024-11-29,0.71471506,643521.44,11.989744,6.3899583e-06
2024-12-02,0.70048547,665182.1,11.940032,6.148381e-06
2024-12-03,0.68950623,692487.25,11.8368,5.842837e-06
2024-12-04,0.68314326,716750.56,11.773762,5.607e-06
2024-12-05,0.67164826,749493.6,11.708919,5.319977e-06
2024-12-06,0.6558347,799965.8,11.685547,4.9511013e-06
2024-12-09,0.6374711,848783.06,11.717535,4.6625178e-06
2024-12-10,0.6153351,905634.1,11.655887,4.3256946e-06
2024-12-11,0.5911882,967958.4,11.560507,3.9926103e-06
2024-12-12,0.57046497,1.0432988e+06,11.499325,3.6607182e-06
2024-12-13,0.55656326,1.0995936e+06,11.606618,3.4973475e-06
2024-12-16,0.55099857,1.1597544e+06,11.855498,3.380995e-06
2024-12-17,0.548577,1.19927e+06,12.064478,3.3253937e-06
2024-12-18,0.55349,1.2326412e+06,12.40346,3.3262954e-06
2024-12-19,0.5632738,1.2766759e+06,12.782312,3.3090664e-06
2024-12-20,0.56944305,1.2981789e+06,13.000834,3.3099022e-06
2024-12-23,0.5761381,1.3221632e+06,13.244277,3.3107292e-06
2024-12-24,0.5790751,1.3450855e+06,13.379028,3.2870155e-06
2024-12-25,0.5787958,1.3653158e+06,13.469206,3.2597334e-06
2024-12-26,0.5833021,1.3756611e+06,13.692217,3.2890048e-06
2024-12-27,0.58914185,1.3795398e+06,13.83636,3.3143563e-06
2024-12-30,0.59072655,1.381879e+06,13.77074,3.2930175e-06
2024-12-31,0.60067266,1.3762995e+06,13.934443,3.34546e-06
2025-01-02,0.6153586,1.4150966e+06,14.625093,3.4169686e-06
2025-01-03,0.6378522,1.4421591e+06,15.512818,3.559028e-06
2025-01-06,0.6568493,1.4303752e+06,15.971303,3.693297e-06
2025-01-07,0.68043447,1.4173809e+06,16.527407,3.855445e-06
2025-01-08,0.7019117,1.4304779e+06,17.168451,3.96936e-06
2025-01-09,0.7271149,1.4261798e+06,17.72985,4.1110825e-06
2025-01-10,0.74913895,1.4175671e+06,18.23638,4.2533597e-06
2025-01-13,0.763988,1.4095238e+06,18.603518,4.3631226e-06
2025-01-14,0.774617,1.4198655e+06,18.809397,4.3793952e-06
2025-01-15,0.7906309,1.4393355e+06,19.119253,4.3914874e-06
2025-01-16,0.8042482,1.4502965e+06,19.232655,4.3840923e-06
2025-01-17,0.81130135,1.4814458e+06,19.427973,4.3344544e-06
2025-01-20,0.8151952,1.5142278e+06,19.596727,4.2761903e-06
2025-01-21,0.81817687,1.5447858e+06,19.820242,4.238667e-06
2025-01-22,0.82497644,1.5750099e+06,20.118391,4.2194974e-06
2025-01-23,0.8306112,1.5994679e+06,20.369143,4.206565e-06
2025-01-24,0.83319694,1.6107398e+06,20.393257,4.1819e-06
2025-01-27,0.8330988,1.6110276e+06,20.262182,4.154274e-06
2025-02-05,0.8291473,1.6380165e+06,20.371492,4.1070903e-06
2025-02-06,0.82256544,1.6364641e+06,20.121767,4.0606355e-06
2025-02-07,0.8097626,1.6130475e+06,19.696014,4.0328223e-06
2025-02-10,0.7984315,1.6039068e+06,19.217867,3.957773e-06
2025-02-11,0.7930894,1.6002399e+06,19.054285,3.933133e-06
2025-02-12,0.7855289,1.5931704e+06,18.94551,3.928056e-06
2025-02-13,0.7837268,1.5817591e+06,18.808264,3.927735e-06
2025-02-14,0.78561807,1.5623888e+06,18.716368,3.956644e-06
2025-02-17,0.7861358,1.5422275e+06,18.582266,3.9793513e-06
2025-02-18,0.7816301,1.5141576e+06,18.320759,3.995778e-06
2025-02-19,0.773694,1.4973494e+06,18.0881,3.989391e-06
2025-02-20,0.758679,1.4748898e+06,17.639221,3.950229e-06
2025-02-21,0.7383504,1.4668605e+06,17.156403,3.8636085e-06
2025-02-24,0.72618467,1.4883411e+06,17.053234,3.783797e-06
2025-02-25,0.72046435,1.519384e+06,17.095747,3.7143095e-06
2025-02-26,0.7145289,1.5317441e+06,17.061396,3.6766305e-06
2025-02-27,0.7083099,1.5370182e+06,16.94398,3.6386682e-06
2025-02-28,0.7006302,1.5432175e+06,16.772741,3.5872197e-06
2025-03-03,0.68716073,1.5416356e+06,16.411009,3.5135322e-06
2025-03-04,0.679615,1.5657638e+06,16.410976,3.4585346e-06
2025-03-05,0.6775666,1.5818449e+06,16.35191,3.4105658e-06
2025-03-06,0.66747355,1.6066226e+06,16.0302,3.290043e-06
2025-03-07,0.63969016,1.6026088e+06,15.016058,3.09012e-06
2025-03-10,0.6099365,1.6322788e+06,14.199261,2.8648242e-06
2025-03-11,0.57668656,1.6717141e+06,13.347675,2.623796e-06
2025-03-12,0.5522255,1.7096536e+06,12.80752,2.458069e-06
2025-03-13,0.53006274,1.7274694e+06,12.196173,2.3151224e-06
2025-03-14,0.5058203,1.7624411e+06,11.599599,2.1550102e-06
2025-03-17,0.48300686,1.7904609e+06,11.005927,2.010455e-06
2025-03-18,0.46102446,1.8347292e+06,10.4893,1.866375e-06
2025-03-19,0.44158754,1.851177e+06,9.970651,1.7573597e-06
2025-03-20,0.4227607,1.8901226e+06,9.539871,1.6444617e-06
2025-03-21,0.41226044,1.8946515e+06,9.179118,1.5783354e-06
2025-03-24,0.39570105,1.9163754e+06,8.712671,1.4800333e-06
2025-03-25,0.38326558,1.9424616e+06,8.378472,1.4031159e-06
2025-03-26,0.3703398,1.9651135e+06,7.9618425,1.3169819e-06
2025-03-27,0.35654497,2.0137741e+06,7.622555,1.2282483e-06
2025-03-28,0.34397146,2.0246474e+06,7.269126,1.1646672e-06
2025-03-31,0.33142138,2.0469674e+06,6.9488497,1.1005127e-06
2025-04-01,0.31638455,2.0671591e+06,6.5472665,1.0260569e-06
2025-04-02,0.30089825,2.0989172e+06,6.1722054,9.515156e-07
2025-04-03,0.28829467,2.1396778e+06,5.8930926,8.9000895e-07
2025-04-07,0.28436393,2.2085055e+06,5.889094,8.6077586e-07
2025-04-08,0.2803407,2.2506435e+06,5.8891683,8.443632e-07
2025-04-09,0.2831167,2.3420652e+06,6.080261,8.37463e-07
2025-04-10,0.27981132,2.423442e+06,6.1155095,8.1321963e-07
2025-04-11,0.27859384,2.4654115e+06,6.214646,8.1231906e-07
2025-04-14,0.2760837,2.5345192e+06,6.240593,7.929406e-07
2025-04-15,0.2723248,2.6908208e+06,6.2812557,7.4920735e-07
2025-04-16,0.26958233,2.8932412e+06,6.351532,7.012295e-07
2025-04-17,0.2661497,3.0470395e+06,6.389384,6.6813266e-07
2025-04-18,0.26456472,3.1459502e+06,6.448377,6.526131e-07
2025-04-21,0.26016012,3.301593e+06,6.4515533,6.206472e-07
2025-04-22,0.25571427,3.4751275e+06,6.481592,5.9091525e-07
2025-04-23,0.24823451,3.6553735e+06,6.405836,5.533594e-07
2025-04-24,0.2411164,3.8001788e+06,6.3321776,5.250756e-07
2025-04-25,0.23262292,3.9762512e+06,6.2259293,4.919371e-07
2025-04-28,0.2260044,4.1608535e+06,6.1378827,4.621414e-07
2025-04-29,0.21932481,4.2795725e+06,6.0165277,4.398182e-07
2025-04-30,0.2125404,4.4319265e+06,5.9041333,4.1594433e-07
2025-05-06,0.2086957,4.5354405e+06,5.809475,3.995607e-07
2025-05-07,0.20377445,4.626855e+06,5.6713433,3.82007e-07
2025-05-08,0.20067334,4.7947545e+06,5.630725,3.6540874e-07
2025-05-09,0.19875965,4.9126315e+06,5.605923,3.5481582e-07
2025-05-12,0.19427025,5.0252655e+06,5.486822,3.3914253e-07
2025-05-13,0.19270924,5.1004795e+06,5.39533,3.2841135e-07
2025-05-14,0.18756407,5.075311e+06,5.136682,3.142881e-07
2025-05-15,0.18398188,5.059408e+06,4.9663606,3.0485177e-07
2025-05-16,0.18290852,5.031415e+06,4.858598,2.9992364e-07
2025-05-19,0.18179962,5.074547e+06,4.760758,2.9131277e-07
2025-05-20,0.1810801,5.113405e+06,4.7019587,2.8548413e-07
2025-05-21,0.1800395,5.0649175e+06,4.624348,2.83479e-07
2025-05-22,0.1786329,5.109013e+06,4.5583315,2.7696413e-07
2025-05-23,0.17873657,5.188226e+06,4.5704937,2.734089e-07
2025-05-26,0.17968458,5.1988495e+06,4.5466013,2.7141976e-07
2025-05-27,0.18182468,5.1774295e+06,4.5603213,2.733571e-07
2025-05-28,0.1859303,5.1287625e+06,4.6481037,2.811885e-07
2025-05-29,0.19064584,5.0608265e+06,4.729576,2.8984186e-07
2025-05-30,0.19658957,5.0157605e+06,4.838313,2.990866e-07
2025-06-03,0.2034228,5.0246345e+06,5.02503,3.100996e-07
2025-06-04,0.21030313,4.9981015e+06,5.1815176,3.2139417e-07
2025-06-05,0.21897054,4.920881e+06,5.3867455,3.3908938e-07
2025-06-06,0.2255445,4.8239645e+06,5.5261884,3.5454548e-07
2025-06-09,0.2307338,4.715554e+06,5.60347,3.6747147e-07
2025-06-10,0.23667152,4.6180735e+06,5.7155237,3.824163e-07
2025-06-11,0.24096084,4.4448855e+06,5.7476063,3.9890432e-07
2025-06-12,0.24956864,4.2619945e+06,5.8676023,4.2364596e-07
2025-06-13,0.2582994,4.1458595e+06,6.082726,4.5072198e-07
2025-06-16,0.26686454,3.9379392e+06,6.162783,4.792584e-07
2025-06-17,0.2753705,3.797904e+06,6.305348,5.073878e-07
2025-06-18,0.28314364,3.6878468e+06,6.418955,5.31233e-07
2025-06-19,0.29285237,3.6122532e+06,6.607933,5.5776206e-07
2025-06-20,0.30539888,3.4495095e+06,6.7635674,5.9602786e-07
2025-06-23,0.3226678,3.2733302e+06,6.9834394,6.4584503e-07
2025-06-24,0.34450716,3.1641805e+06,7.2813754,6.949346e-07
2025-06-25,0.36532792,3.0752672e+06,7.5278854,7.379891e-07
2025-06-26,0.3887633,3.0012455e+06,7.8290076,7.852728e-07
2025-06-27,0.41518283,3.0266175e+06,8.33489,8.293757e-07
2025-06-30,0.4365223,3.086475e+06,8.829743,8.6221416e-07
2025-07-01,0.46102625,3.1278615e+06,9.336412,9.001284e-07
2025-07-02,0.48180088,3.2095602e+06,9.884647,9.2947295e-07
2025-07-03,0.49274907,3.3008842e+06,10.211249,9.3373706e-07
2025-07-04,0.50559926,3.3879578e+06,10.644126,9.4868926e-07
2025-07-07,0.5219315,3.489451e+06,11.228854,9.723851e-07
2025-07-08,0.5395069,3.4898945e+06,11.528541,9.982135e-07
2025-07-09,0.56083643,3.5281872e+06,11.945367,1.0233521e-06
2025-07-10,0.5766854,3.6202188e+06,12.641851,1.0563256e-06
2025-07-11,0.593745,3.6629082e+06,13.388602,1.1062664e-06
2025-07-14,0.61393803,3.6713012e+06,14.24448,1.1744506e-06
2025-07-15,0.6381138,3.686487e+06,15.222894,1.2502624e-06
2025-07-16,0.6656689,3.6950072e+06,16.242514,1.3311145e-06
2025-07-17,0.68547845,3.6889192e+06,17.101255,1.4036839e-06
2025-07-18,0.70534205,3.6447538e+06,17.910269,1.486894e-06
2025-07-21,0.7118439,3.5470238e+06,18.262632,1.5560163e-06
2025-07-22,0.70769316,3.3919475e+06,18.041634,1.6052161e-06
2025-07-23,0.7001433,3.3407552e+06,17.862806,1.6135317e-06
2025-07-24,0.685911,3.3437162e+06,17.613903,1.5896184e-06
2025-07-25,0.6654888,3.377662e+06,17.227339,1.5385939e-06
2025-07-28,0.66995996,3.2502512e+06,17.26385,1.5998929e-06
2025-07-29,0.6677648,3.171599e+06,17.158112,1.6288093e-06
2025-07-30,0.6610163,3.08929e+06,17.021263,1.6580889e-06
2025-07-31,0.6715204,2.9995595e+06,17.368605,1.7400846e-06
2025-08-01,0.68258727,2.9950025e+06,17.710356,1.7769667e-06
2025-08-04,0.68941766,3.0101835e+06,17.995224,1.7965417e-06
2025-08-05,0.692893,3.0588935e+06,18.341234,1.802014e-06
2025-08-06,0.69053674,3.036608e+06,18.080288,1.7895048e-06
2025-08-07,0.68448097,3.0329378e+06,17.760336,1.7600003e-06
2025-08-08,0.6861608,3.05411e+06,17.723772,1.7440907e-06
2025-08-11,0.67955023,3.1336945e+06,17.882627,1.7142748e-06
2025-08-12,0.6671572,3.2230028e+06,17.475433,1.6263846e-06
2025-08-13,0.6517376,3.2686422e+06,17.130451,1.5712478e-06
2025-08-14,0.6450112,3.3502515e+06,17.084158,1.5277717e-06
2025-08-15,0.63771135,3.4938872e+06,17.001318,1.4548631e-06
2025-08-18,0.6352045,3.6286382e+06,17.048946,1.4028282e-06
2025-08-19,0.63737446,3.7753868e+06,17.283592,1.3654025e-06
2025-08-20,0.6421259,3.888276e+06,17.613749,1.3506573e-06
2025-08-21,0.6432563,4.0481965e+06,17.829033,1.3116146e-06
2025-08-22,0.64477015,4.1702652e+06,18.034498,1.2871795e-06
2025-08-25,0.6392454,4.2799985e+06,17.984713,1.2497562e-06
2025-08-26,0.633218,4.425326e+06,18.065138,1.2129095e-06
2025-08-27,0.6333806,4.5627105e+06,18.306301,1.1914465e-06
2025-08-28,0.63601905,4.6987115e+06,18.51523,1.1695307e-06
2025-08-29,0.6340764,4.779845e+06,18.61999,1.1559534e-06
2025-09-01,0.63122696,4.898451e+06,18.676456,1.1307753e-06
2025-09-02,0.6272681,4.9839855e+06,18.636917,1.1086364e-06
2025-09-03,0.6306683,5.125241e+06,18.964794,1.0967198e-06
2025-09-04,0.6328406,5.2606515e+06,19.257698,1.0846825e-06
2025-09-05,0.62370425,5.3683835e+06,19.098366,1.0534952e-06
2025-09-08,0.6108911,5.521183e+06,18.874546,1.0111635e-06
2025-09-09,0.604388,5.632282e+06,18.810457,9.87383e-07
2025-09-10,0.60052556,5.6929415e+06,18.86605,9.796671e-07
2025-09-11,0.58997536,5.8282775e+06,18.849728,9.555303e-07
2025-09-12,0.5833567,5.991427e+06,18.982462,9.3551097e-07
2025-09-15,0.57645243,6.120836e+06,19.024187,9.173611e-07
2025-09-16,0.56837404,6.191497e+06,19.064661,9.087225e-07
2025-09-17,0.56686985,6.382127e+06,19.212511,8.877911e-07
2025-09-18,0.57035697,6.6066705e+06,19.720984,8.8005186e-07
2025-09-19,0.57420963,6.7499095e+06,20.059046,8.760576e-07
2025-09-22,0.57887733,6.865788e+06,20.327301,8.7273366e-07
2025-09-23,0.5927305,7.014663e+06,21.002195,8.827856e-07
2025-09-24,0.6006228,7.260482e+06,21.51577,8.7343676e-07
2025-09-25,0.60134417,7.5763655e+06,21.87291,8.4993405e-07
2025-09-26,0.6090243,7.8300325e+06,22.479597,8.4505166e-07
2025-09-29,0.6129358,8.167614e+06,22.975063,8.2724387e-07
2025-09-30,0.62148863,8.3680945e+06,23.34696,8.203291e-07
2025-10-09,0.62847644,8.560066e+06,23.521606,8.076465e-07
2025-10-10,0.6372335,8.552116e+06,23.64291,8.125617e-07
2025-10-13,0.6527566,8.484728e+06,24.060656,8.333216e-07
2025-10-14,0.66933686,8.448225e+06,24.412476,8.490918e-07
2025-10-15,0.68442196,8.414428e+06,24.720537,8.6320324e-07
2025-10-16,0.70107764,8.495723e+06,25.201254,8.716493e-07
2025-10-17,0.71755284,8.495713e+06,25.481773,8.8135283e-07
2025-10-20,0.73287517,8.393e+06,25.552053,8.9443927e-07
2025-10-21,0.7389922,8.2473765e+06,25.221151,8.983752e-07
2025-10-22,0.7444095,8.133364e+06,24.879856,8.986375e-07
2025-10-23,0.73937756,8.209114e+06,24.471485,8.755181e-07
2025-10-24,0.7277438,8.2940685e+06,23.901707,8.4607245e-07
2025-10-27,0.71597487,8.429056e+06,23.590652,8.212918e-07
2025-10-28,0.70716065,8.523614e+06,23.386848,8.0498313e-07
2025-10-29,0.69336593,8.621507e+06,23.031887,7.835201e-07
2025-10-30,0.68563676,8.570464e+06,22.535702,7.712792e-07
2025-10-31,0.68227404,8.617223e+06,22.562922,7.6800274e-07
2025-11-03,0.6788614,8.677967e+06,22.641727,7.652714e-07
2025-11-04,0.68308955,8.645497e+06,22.91705,7.7744045e-07
2025-11-05,0.6831136,9.024272e+06,23.535854,7.643718e-07
2025-11-06,0.6803768,9.640346e+06,24.123405,7.312711e-07
2025-11-07,0.67914194,1.021189e+07,24.955465,7.131393e-07
2025-11-10,0.6724433,1.0822178e+07,25.669197,6.909163e-07
2025-11-11,0.66401434,1.1104637e+07,25.772543,6.75665e-07
2025-11-12,0.65778995,1.1389842e+07,25.921722,6.622226e-07
2025-11-13,0.6469611,1.1696715e+07,25.863226,6.4288605e-07
2025-11-14,0.64209425,1.2230245e+07,26.079517,6.1893803e-07
2025-11-17,0.63330126,1.2750932e+07,26.264399,5.969753e-07
2025-11-18,0.62827337,1.3330326e+07,26.878683,5.8381147e-07
2025-11-19,0.6262069,1.3905491e+07,27.676472,5.7594985e-07
2025-11-20,0.6288473,1.4438995e+07,28.718798,5.755436e-07
2025-11-21,0.6383549,1.4673028e+07,29.827883,5.884418e-07
2025-11-24,0.6490984,1.4710981e+07,31.024233,6.105212e-07
2025-11-25,0.65913117,1.4542948e+07,31.962212,6.359531e-07
2025-11-26,0.6732334,1.4947255e+07,33.404922,6.469786e-07
2025-11-27,0.6871059,1.5422947e+07,34.849895,6.543746e-07
2025-11-28,0.7044346,1.5842249e+07,36.714935,6.716039e-07
2025-12-01,0.7162337,1.6079854e+07,38.054337,6.8603185e-07
2025-12-02,0.7328463,1.6142112e+07,39.555267,7.1043405e-07
2025-12-03,0.74840367,1.6257288e+07,41.118423,7.334402e-07
2025-12-04,0.7657409,1.6354505e+07,42.40593,7.520199e-07
2025-12-05,0.79613626,1.62392e+07,44.218277,7.8946175e-07
2025-12-08,0.84118605,1.5757893e+07,46.514347,8.5385363e-07
2025-12-09,0.88688266,1.528485e+07,48.860752,9.2255823e-07
2025-12-10,0.9353337,1.4605614e+07,51.451885,1.0124795e-06
2025-12-11,0.99707675,1.410433e+07,55.34303,1.1237997e-06
2025-12-12,1.053753,1.3233731e+07,58.820934,1.2637897e-06
2025-12-15,1.1220348,1.2212303e+07,62.519638,1.4408017e-06
2025-12-16,1.1945179,1.1308776e+07,65.816154,1.6233696e-06
2025-12-17,1.2573391,1.100209e+07,69.40011,1.7557932e-06
2025-12-18,1.3156171,1.0621677e+07,71.743645,1.8757928e-06
2025-12-19,1.37265,1.0189287e+07,73.65652,2.0021664e-06
2025-12-22,1.4264084,9.674877e+06,75.5518,2.154765e-06
2025-12-23,1.4874318,9.356009e+06,78.82264,2.3190678e-06
2025-12-24,1.5503501,8.882888e+06,81.199814,2.5062793e-06
2025-12-25,1.6096542,8.372372e+06,83.43502,2.7193107e-06
2025-12-26,1.6584413,7.8881805e+06,85.215775,2.9346124e-06
2025-12-29,1.724303,7.4122955e+06,87.39544,3.1867162e-06
2025-12-30,1.8002694,7.193878e+06,91.414986,3.4271845e-06
2025-12-31,1.8542675,6.9664915e+06,93.818375,3.6256163e-06
2026-01-05,1.8547058,6.9985235e+06,93.12086,3.5819899e-06
2026-01-06,1.8496861,7.06951e+06,92.43215,3.5191654e-06
2026-01-07,1.8344469,7.1249995e+06,91.67643,3.4627706e-06
2026-01-08,1.8125473,7.213276e+06,91.20859,3.402197e-06
2026-01-09,1.7732619,7.331238e+06,90.21992,3.309681e-06
2026-01-12,1.7291417,7.4415825e+06,88.747246,3.2058417e-06
2026-01-13,1.6938568,7.575938e+06,87.30744,3.095951e-06
2026-01-14,1.6666365,7.6511525e+06,86.18035,3.0252468e-06
2026-01-15,1.6426086,7.710938e+06,85.35313,2.9725688e-06
2026-01-16,1.6292229,7.6284775e+06,84.24168,2.9656494e-06
2026-01-19,1.6347255,7.5161135e+06,84.32138,3.012138e-06
2026-01-20,1.663829,7.513242e+06,86.18137,3.0797314e-06
2026-01-21,1.682987,7.4575545e+06,87.43719,3.1474353e-06
2026-01-22,1.7067243,7.518601e+06,89.10915,3.1818558e-06
2026-01-23,1.7151706,7.708432e+06,89.94802,3.1314735e-06
2026-01-26,1.7085167,7.910859e+06,90.3519,3.0633003e-06
2026-01-27,1.7011726,8.0354525e+06,90.49712,3.0199778e-06
2026-01-28,1.6937644,8.01905e+06,90.47901,3.0255383e-06
2026-01-29,1.6767687,7.8813105e+06,88.863434,3.023483e-06
2026-01-30,1.7027135,7.6395405e+06,88.75429,3.112519e-06
2026-02-02,1.7656592,7.5240475e+06,91.633026,3.260528e-06
2026-02-03,1.8183339,7.527595e+06,93.245895,3.3163806e-06
2026-02-04,1.8558528,7.566148e+06,94.43883,3.3418232e-06
2026-02-05,1.9236596,7.6816165e+06,96.83607,3.375652e-06
2026-02-06,2.0025446,7.824617e+06,99.91518,3.4201478e-06
2026-02-09,2.0616224,7.982793e+06,102.45642,3.4379975e-06
2026-02-10,2.102459,8.19788e+06,104.74087,3.4220213e-06
2026-02-11,2.103953,8.296531e+06,104.335075,3.3675838e-06
2026-02-12,2.1017349,8.280855e+06,102.470436,3.3137624e-06
2026-02-13,2.1149244,8.2362985e+06,100.26135,3.2601538e-06
2026-02-24,2.115342,8.0896825e+06,98.085175,3.2474268e-06
2026-02-25,2.0950503,8.209063e+06,97.43112,3.1778497e-06
2026-02-26,2.071078,8.331828e+06,96.41142,3.0970666e-06
2026-02-27,2.045781,8.438754e+06,95.44436,3.0262554e-06
2026-03-02,2.0248885,8.758834e+06,94.87937,2.893556e-06
2026-03-03,2.0013926,8.908999e+06,93.30394,2.7959015e-06
2026-03-04,1.9755771,9.129247e+06,91.897156,2.6846265e-06
2026-03-05,1.9419409,9.362549e+06,90.15831,2.5652218e-06
2026-03-06,1.8904438,9.502589e+06,87.72647,2.457661e-06
2026-03-09,1.8224103,9.692892e+06,86.02115,2.360668e-06
2026-03-10,1.7753725,9.929684e+06,85.18016,2.2799193e-06
2026-03-11,1.7103342,1.0171898e+07,83.32673,2.1746966e-06
2026-03-12,1.6506793,1.0455369e+07,81.90993,2.0771158e-06
2026-03-13,1.5953785,1.1140258e+07,81.20483,1.923172e-06
2026-03-16,1.551847,1.1877885e+07,80.98415,1.7906073e-06
2026-03-17,1.5254569,1.2622363e+07,81.35506,1.686577e-06
2026-03-18,1.5334237,1.3085882e+07,83.235886,1.6636341e-06
2026-03-19,1.5659754,1.3707379e+07,86.484985,1.6495617e-06
2026-03-20,1.6071541,1.4363895e+07,90.28635,1.6430606e-06
2026-03-23,1.6497906,1.4590509e+07,91.2802,1.6352251e-06
2026-03-24,1.7072241,1.4910642e+07,93.889145,1.6460837e-06
2026-03-25,1.7506291,1.5068485e+07,96.09494,1.6673309e-06
2026-03-26,1.7966373,1.5464399e+07,99.57263,1.683864e-06
2026-03-27,1.8412005,1.6174016e+07,103.18227,1.6676386e-06
2026-03-30,1.8779577,1.6873818e+07,106.81391,1.6541799e-06
2026-03-31,1.950867,1.7648754e+07,112.54808,1.6670136e-06
2026-04-01,2.0353613,1.7908506e+07,117.341034,1.71347e-06
2026-04-02,2.13688,1.8111154e+07,124.09637,1.7927256e-06
2026-04-03,2.2462642,1.823359e+07,131.41353,1.8863118e-06
2026-04-07,2.3703153,1.8112464e+07,138.3785,1.9988179e-06
2026-04-08,2.4991891,1.8261684e+07,144.74698,2.0743405e-06
2026-04-09,2.6401632,1.8360474e+07,151.88925,2.1654735e-06
2026-04-10,2.800952,1.8524274e+07,160.52219,2.2692336e-06
2026-04-13,2.940878,1.7950292e+07,168.36453,2.4504104e-06
2026-04-14,3.045498,1.7116114e+07,173.24648,2.6353375e-06
2026-04-15,3.1256533,1.689807e+07,177.46127,2.733023e-06
2026-04-16,3.1750267,1.6836364e+07,179.6886,2.7773053e-06
2026-04-17,3.2118385,1.7105982e+07,183.7576,2.7957215e-06
2026-04-20,3.2038672,1.72342e+07,184.88129,2.791862e-06
2026-04-21,3.21063,1.742452e+07,186.88281,2.7912556e-06
2026-04-22,3.222949,1.7278464e+07,187.49413,2.823783e-06
2026-04-23,3.2285028,1.731391e+07,187.67252,2.8206766e-06
2026-04-24,3.2379181,1.7337474e+07,188.40614,2.827864e-06
2026-04-27,3.2434273,1.7247614e+07,188.45372,2.8432346e-06
2026-04-28,3.2657871,1.7236098e+07,188.99754,2.8533377e-06
2026-04-29,3.2868812,1.7010214e+07,189.26955,2.894838e-06
2026-04-30,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-06,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-07,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-08,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-11,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-12,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-13,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-14,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-15,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-18,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-19,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-20,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-21,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-22,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-25,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-26,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-27,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-28,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-05-29,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-06-01,3.310552,1.6950208e+07,190.40643,2.9224384e-06
2026-06-02,3.310552,1.6950208e+07,190.40643,2.9224384e-06
